#
# New records
#
Guoxiang,Ramsay,1962-07-17,M,1989-05-08
Ohad,Esposito,1965-01-22,M,1992-12-28
Hinrich,Randi,1962-05-15,M,1993-01-20
Geraldo,Marwedel,1962-05-26,M,1991-09-10
Subir,Baja,1952-02-27,F,1989-01-19
Babette,Lamba,1958-02-18,F,1988-06-11
Ayakannu,Skrikant,1956-12-18,M,1994-11-04
Nathan,Monkewich,1956-12-26,M,1988-02-24
Perry,Shimshoni,1955-04-27,M,1986-09-23
Yucel,Auria,1957-03-14,F,1991-03-19
Marla,Brendel,1959-06-20,M,1985-10-19
Akemi,Esposito,1956-04-02,F,1987-08-06
Douadi,Azumi,1957-10-07,M,1995-10-15
Zhenbing,Perng,1955-02-01,F,1986-11-21
Jaques,Munro,1954-12-04,F,1986-02-01
Heekeun,Majewski,1955-12-18,M,1987-04-13
Abdulah,Thibadeau,1957-01-20,F,1990-12-17
Adas,Nastansky,1959-12-10,M,1990-01-10
Debatosh,Khasidashvili,1953-10-21,M,1989-02-04
Hairong,Mellouli,1953-04-09,F,1988-04-08
Florina,Eugenio,1957-10-08,M,1991-05-06
Karsten,Szmurlo,1952-09-20,M,1989-07-24
Samphel,Siegrist,1953-05-13,F,1993-01-06
Kasturi,Jenevein,1960-10-06,F,1986-01-07
Shrikanth,Mahmud,1962-10-31,M,1992-03-26
Brendon,Lenart,1957-01-27,F,1994-12-27
Valery,Litvinov,1963-03-16,M,1986-10-12
Moriyoshi,Merey,1961-02-07,F,1990-09-07
Duro,Sidhu,1959-12-08,F,1986-03-06
Tommaso,Narwekar,1961-05-29,F,1991-06-06
Arve,Fairtlough,1964-12-14,F,1986-06-28
Masaru,Cheshire,1960-07-02,M,1991-08-02
Pranav,Furedi,1953-05-31,M,1985-09-05
Vidya,Awdeh,1962-01-03,M,1985-10-21
Greger,Lichtner,1956-01-08,M,1991-10-11
Nevio,Ritcey,1956-12-12,F,1986-12-09
Alassane,Iwayama,1960-09-22,F,1988-04-24
Yongmin,Roison,1954-07-10,F,1986-05-17
Kish,Fasbender,1958-05-28,F,1992-06-30
Kellie,Chinen,1957-02-16,F,1986-06-24
Shaowen,Desikan,1963-07-24,F,1996-04-18
Marko,Auria,1956-03-14,F,1992-06-09
Arunachalam,Bakhtari,1961-01-21,M,1990-11-24
Mototsugu,Gire,1964-11-05,F,1986-11-24
Nikolaos,Llado,1955-04-03,F,1995-05-13
Foong,Flasterstein,1961-10-27,M,1985-12-28
Heon,Riefers,1964-07-03,F,1992-08-19
Frederique,Tempesti,1955-09-27,F,1991-08-18
Marie,Boreale,1954-06-13,M,1991-12-13
Shirish,Wegerle,1961-02-02,F,1990-11-13
Shen,Brattka,1959-12-10,M,1990-06-19
Roddy,Garnick,1964-02-11,M,1993-05-17
Irene,Radhakrishnan,1960-12-05,M,1985-10-17
Alper,Suomi,1961-07-17,F,1991-04-18
Mang,Erie,1959-12-28,M,1993-10-25
Mahendra,Maraist,1955-08-07,F,1992-08-01
Takahiro,Waterhouse,1961-02-11,M,1994-02-10
Nalini,Kawashimo,1958-09-11,F,1997-07-21
Ramalingam,Muniz,1960-12-04,M,1989-07-18
Sukumar,Rassart,1958-02-27,M,1990-05-30
Shaunak,Cullers,1956-01-19,M,1996-12-16
Taizo,Oxman,1959-10-10,F,1988-07-29
Bedir,Hartvigsen,1963-02-02,F,1990-05-01
Xuejun,Hempstead,1964-07-30,M,1985-07-26
Lubomir,Nitsch,1955-03-12,M,1991-05-22
Barton,Jumpertz,1964-08-23,F,1994-12-25
Marie,Pietracaprina,1963-12-01,M,1993-01-02
Shay,Poulakidas,1956-12-03,M,1990-06-11
Yongmao,Pleszkun,1957-06-01,M,1991-09-23
Dipayan,Seghrouchni,1965-01-26,M,1986-10-04
Yucel,Ghelli,1963-01-30,F,1989-06-10
Rutger,Miara,1955-01-08,M,1996-04-13
Kristine,Velardi,1953-01-16,M,1990-09-01
Tadahiko,Ulupinar,1960-07-15,F,1991-05-22
Lucien,Staudhammer,1962-08-29,M,1988-05-28
Marlo,Zschoche,1961-09-14,M,1990-02-10
Bernt,Erie,1956-03-10,M,1992-11-21
Hirochika,Piancastelli,1952-07-03,M,1988-11-05
Rasiah,Deyuan,1957-06-21,F,1986-09-02
Maris,Angelopoulos,1956-08-06,M,1987-09-02
Mechthild,Miyakawa,1963-03-12,M,1985-08-20
Guenter,Ravishankar,1955-12-15,M,1991-09-29
Kankanahalli,Hinsberger,1958-06-23,M,1991-06-11
Arunachalam,Badr,1953-01-15,M,1990-09-25
Serenella,Kawashima,1955-07-01,M,1994-01-21
Kasturi,Bellmore,1957-02-05,M,1985-06-17
Jeong,Sadowsky,1957-12-13,M,1995-08-11
Djelloul,Laventhal,1952-08-23,M,1987-06-10
Oksana,Brodie,1954-05-02,F,1991-10-03
Kristen,Kavvadias,1954-11-17,F,1990-08-24
Heekeun,Sambasivam,1960-04-21,F,1991-05-14
Toshiki,Muniz,1953-12-01,F,1985-09-16
Nakhoon,Dengi,1954-09-24,M,1985-11-19
Hatim,Koshiba,1956-03-28,M,1991-04-10
Ioana,Kirkerud,1959-02-13,M,1989-12-03
Fai,Bale,1959-02-15,M,1989-01-19
Marl,Grospietsch,1954-08-22,M,1990-05-12
Leucio,Aumann,1963-11-16,M,1991-06-24
Eishiro,Miyakawa,1956-11-12,F,1985-08-07
Jiann,Hainaut,1962-02-20,M,1992-03-06
Takahiro,Deverell,1952-02-20,M,1987-02-09
Eckart,Barriga,1962-04-28,M,1991-04-10
Atreyi,Mungall,1956-04-04,F,1991-09-18
Hilary,Budinsky,1957-01-23,F,1985-11-09
Yinlin,Alpin,1954-04-12,M,1990-06-04
Candida,Porotnikoff,1952-07-02,F,1989-04-25
Maria,Bauknecht,1964-06-25,F,1992-04-30
Divine,Marzano,1959-03-25,M,1989-09-17
Greger,Rubsam,1954-06-05,F,1990-12-12
Dante,Cronin,1956-01-13,F,1998-09-11
Babette,Straney,1959-08-20,M,1989-08-12
Sashi,Osgood,1963-10-27,M,1991-11-03
Khosrow,Sudbeck,1958-08-16,F,1991-11-06
Hisao,Tiemann,1953-11-09,F,1985-05-05
Yahiko,Lammel,1963-06-20,M,1988-02-04
Evgueni,Srimani,1961-12-28,F,1990-01-24
Adel,Perfilyeva,1958-04-30,M,1988-07-17
Shichao,Litvinov,1952-12-06,F,1989-08-06
Junichi,Kavanagh,1957-01-13,F,1987-11-09
Ebru,Chepyzhov,1960-02-11,F,1994-11-22
Wonhee,Badr,1961-01-25,M,1987-04-15
Ennio,Trogemann,1959-10-03,M,1997-07-03
Shushma,VanScheik,1963-02-22,M,1994-07-06
Gal,Karcich,1956-10-29,M,1987-08-08
Sumali,Schlenzig,1956-04-11,M,1996-03-30
Jiakeng,Himler,1954-12-28,M,1985-10-04
Yoshimitsu,Shobatake,1960-08-31,M,1991-06-02
Mario,Rodite,1956-12-22,M,1987-01-24
Kokou,Iisaka,1965-01-04,M,1987-09-25
Nirmal,Varley,1961-09-02,F,1995-11-05
Huiqun,Vuskovic,1961-10-01,F,1992-10-12
Maris,Haraldson,1962-01-15,M,1992-05-21
Yakkov,Servieres,1953-12-24,F,1986-01-23
Vojin,Narwekar,1957-05-02,M,1996-12-21
Susuma,Larfeldt,1962-09-12,M,1987-04-25
Xiong,Varker,1953-04-10,M,1988-12-08
Tiina,Speek,1953-06-21,M,1990-12-30
Marin,Lanphier,1963-05-26,M,1993-09-08
Jenwei,Ecklund,1964-03-09,M,1994-04-01
Kwangsub,Setia,1957-08-03,M,1989-05-16
Marke,Cesareni,1955-07-27,F,1986-12-17
Shigehiro,Cincotta,1959-05-05,F,1985-10-14
Koichi,Lakshmanan,1963-05-19,F,1992-01-03
Oguz,Gimbel,1954-06-14,F,1991-02-25
Mohamadou,Smailagic,1963-06-28,F,1986-11-05
Godehard,Eiter,1955-11-08,M,1986-03-05
Snehasis,Brobst,1963-05-15,M,1988-02-19
Ramalingam,Gunderson,1952-06-15,M,1986-05-09
JoAnna,Taubman,1963-01-03,F,1992-04-20
Serge,Joslin,1958-09-10,F,1990-12-20
Shuky,Pearson,1963-04-20,M,1996-07-11
Dietrich,Journel,1957-05-24,M,1992-10-23
Gao,Poulakidas,1953-12-05,F,1989-02-19
Fun,Varman,1963-12-13,M,1985-03-01
Salvador,Olano,1960-11-14,F,1990-02-21
Theirry,Yeung,1954-07-02,M,1988-10-09
Ennio,Schmiedel,1957-09-23,M,1990-08-23
Prasadram,Stille,1964-03-06,F,1985-02-19
Giri,Undy,1964-12-13,M,1989-11-29
Seshu,Crelier,1956-10-18,F,1989-03-22
Emran,Rettelbach,1963-08-20,F,1985-12-27
Douadi,Wossner,1959-11-30,M,1988-03-17
Toshiki,Marakhovsky,1964-03-07,M,1987-05-07
Rosalyn,Hambrick,1964-12-03,F,1990-06-23
Hidekazu,Angel,1955-01-29,F,1985-04-03
Aleksander,Danlos,1953-07-14,F,1987-03-12
Leszek,Petereit,1958-02-11,F,1985-11-05
Danil,Deverell,1957-06-29,M,1996-12-08
Yoshimitsu,Velardi,1960-04-08,F,1985-07-30
Nahid,Chepyzhov,1954-08-04,M,1990-11-16
Toney,Angiulli,1960-11-01,F,1991-09-27
Saeko,Porotnikoff,1955-08-28,F,1994-11-21
Jenwei,Borovoy,1960-11-07,M,1991-05-24
Fumiyo,Esposito,1957-03-04,M,1988-03-06
Marlo,Ratnaker,1962-01-22,F,1988-02-21
Vitali,Welham,1956-03-28,M,1997-09-15
Sanjay,Litzkow,1962-06-21,M,1988-06-26
Yurij,Iisaka,1956-06-02,F,1995-06-14
Shunichi,McAffer,1962-04-26,M,1988-03-28
Bluma,Zeilberger,1954-03-26,M,1986-07-18
Alejandra,Perng,1963-02-23,F,1996-10-12
Neven,Brender,1956-09-28,M,1990-05-18
Florina,Garnier,1964-12-28,M,1992-10-30
Guiseppe,Stranks,1952-06-21,F,1993-09-12
Zongyan,Cusworth,1959-01-17,M,1990-04-29
Rildo,Straney,1955-12-19,M,1988-01-31
Zorica,Acton,1962-09-02,M,1989-08-10
Unal,Fendler,1952-03-26,M,1991-09-14
Barton,Engberts,1959-09-16,M,1994-12-13
Bader,Szemeredi,1952-11-28,M,1985-07-28
Giri,Baumann,1958-06-16,F,1996-05-17
Yolla,Kropatsch,1960-04-11,M,1988-07-13
Gonzalo,Eldridge,1959-10-14,M,1989-12-22
Arvind,DuBourdieux,1963-06-23,F,1991-06-26
Uma,Koprowski,1952-04-15,F,1994-08-23
Adib,Rullman,1955-12-22,M,1988-07-26
Eckart,Harnett,1964-01-17,F,1993-05-31
Garnet,Isard,1958-10-25,M,1990-09-13
Zita,Minakawa,1954-01-14,F,1985-09-06
Saeed,Kitai,1959-06-19,F,1991-01-13
Mohit,Janetzko,1962-07-25,M,1988-11-29
Sangeeta,Rodham,1962-04-09,F,1996-02-25
Morrie,Gewali,1964-09-15,M,1985-11-03
Vincent,Schwartzbauer,1960-10-13,M,1990-10-20
Rosita,Oppitz,1963-10-11,M,1988-01-22
Gor,Iacovou,1961-02-14,F,1985-03-17
Sven,Huttel,1954-01-05,F,1989-01-11
Roddy,Demeyer,1953-06-17,F,1991-08-09
Florina,Simkin,1961-01-14,M,1986-01-11
Lech,Himler,1965-01-22,M,1992-01-26
Giap,Bolsens,1962-04-18,M,1987-02-28
Goetz,Norsworthy,1961-02-27,M,1994-05-12
Monique,Doering,1954-03-03,F,1987-06-22
Xiaoheng,Sluis,1956-03-15,M,1988-12-14
Mizuhito,Kemmerer,1955-08-14,F,1988-07-10
Moty,Kenevan,1963-11-16,M,1994-05-20
Shiv,Neimat,1958-07-13,F,1991-04-21
Yurij,Schonegge,1962-04-04,M,1990-07-08
Tadahiko,Sgarro,1954-05-30,M,1988-08-04
Supot,Naudin,1954-12-17,M,1985-05-26
Yuchang,Matzke,1961-12-18,M,1993-05-25
Katsuyuki,Velasco,1952-09-18,F,1988-04-25
Terresa,Benantar,1964-02-23,M,1996-04-23
Kerhong,Bernick,1959-09-15,F,1987-05-31
Chenxi,Leijenhorst,1955-09-14,M,1987-03-12
Lijie,Lunn,1957-10-26,F,1994-09-12
Baocai,Pena,1956-11-15,F,1986-02-28
Irena,Schurmann,1959-04-17,M,1987-03-17
Arnd,Anandan,1952-12-09,M,1993-01-27
Godehard,Gammage,1962-10-15,M,1986-02-19
Alper,Narahara,1955-07-14,F,1993-02-27
Fen,Fiebach,1954-08-20,M,1991-08-29
Krisda,Gecseg,1953-04-15,F,1989-02-13
Tomoyuki,Kermarrec,1952-11-26,M,1985-08-02
Jianhua,Leivant,1953-07-18,F,1985-07-31
Piyawadee,Copas,1959-11-18,M,1994-11-26
Jagoda,Nannarelli,1954-08-14,M,1998-07-18
Sreenivas,Peck,1964-03-16,F,1987-01-05
Fusako,Stenning,1957-06-14,F,1990-04-09
Byong,Bhattacharjee,1962-08-08,M,1985-12-30
Fayez,Yeung,1959-12-16,F,1991-01-01
Billur,Gyorkos,1952-10-04,M,1986-10-13
Guangming,Jonsson,1962-10-12,F,1996-03-20
Shahid,Leppanen,1956-07-26,F,1988-01-18
Aram,Gilg,1952-10-27,M,1989-02-20
Karoline,Speel,1952-02-24,F,1990-09-11
Sukumar,Wegerle,1952-07-12,M,1994-03-28
Filipp,Suri,1958-10-30,F,1988-05-24
Vincent,Papastamatiou,1955-08-08,F,1995-02-03
Fun,Heuser,1953-11-04,M,1994-12-04
Kwangho,Dredge,1959-03-18,F,1987-07-03
Kazunori,Vieth,1959-12-16,M,1990-04-16
Suebskul,Srimani,1958-08-24,F,1991-07-23
Vishwani,Petersohn,1952-03-24,M,1986-05-01
Adil,Taubenfeld,1964-04-15,M,1994-10-13
Valery,Rousseau,1962-05-14,F,1989-10-11
Ferdinand,Prenel,1955-07-21,F,1995-09-12
Debatosh,Colorni,1959-08-31,F,1993-04-21
JiYoung,Luks,1963-09-29,M,1988-12-30
Rajmohan,Koblick,1961-11-30,M,1985-10-13
Arco,Jervis,1958-11-14,M,1989-07-18
Shay,Casley,1959-07-25,M,1988-06-30
Mizuhito,Prochazka,1956-04-29,M,1998-03-29
Susumu,Reghbati,1954-12-29,M,1985-12-18
Arch,Minakawa,1954-01-16,M,1990-08-14
Mountaz,Schicker,1953-04-11,F,1987-11-01
Shaowei,Iisaku,1958-05-14,F,1985-09-29
Katsuyuki,Norsworthy,1960-08-29,M,1993-08-27
Shaz,Kabayashi,1956-09-11,M,1996-02-09
Gor,Usery,1954-10-02,F,1995-11-21
Marco,Iisaku,1962-01-23,M,1989-07-11
Urs,Danley,1959-02-27,F,1986-10-02
Duke,Schnabel,1961-06-09,M,1988-01-28
Naraig,Kugler,1956-08-26,F,1986-12-21
Takushi,Bolsens,1962-04-05,F,1990-10-16
Eckart,Braunschweig,1955-07-13,M,1986-08-03
Danel,Pardalos,1962-07-07,M,1989-11-12
Lakshmi,Kolinko,1961-03-22,M,1985-08-16
Premal,Noriega,1954-09-08,M,1988-08-27
Gen,Tiemann,1962-08-27,F,1994-09-21
Isamu,Vadhan,1955-02-11,M,1991-08-04
Valdiodio,Raczkowsky,1961-10-05,M,1989-03-10
Peternela,Birnbaum,1962-07-30,F,1986-11-05
Hitomi,Valette,1963-01-30,F,1992-12-11
Sugwoo,Dulin,1956-07-25,F,1989-01-08
Pranjal,Billawala,1962-11-13,F,1988-07-14
Chinya,Deyuan,1955-06-27,M,1985-06-24
Arve,Erde,1958-11-20,F,1992-06-03
